,year,estado,tipo,municipalidad,hombres,mujeres,total,localidad,full_location,location,point,latitude,longitude,altitude
159,1940,Chihuahua,Rancho,Allende,48.0,22.0,26.0,Magdalena La ,"Magdalena La , Allende, Chihuahua",,,,,
160,1940,Chihuahua,Ejido,Allende,16.0,11.0,5.0,Las Margaritas ,"Las Margaritas , Allende, Chihuahua",,,,,
161,1940,Chihuahua,Ejido,Allende,21.0,11.0,10.0,Molinares ,"Molinares , Allende, Chihuahua","Calle Molinares, Valle de Allende, Allende, Chihuahua, 33920, México","(26.9465098, -105.3970157, 0.0)",26.9465098,-105.3970157,0.0
162,1940,Chihuahua,Estación F.C,Allende,191.0,97.0,94.0,Morita ,"Morita , Allende, Chihuahua","Estacion Morita, Allende, Chihuahua, México","(27.0515492, -105.4552416057971, 0.0)",27.0515492,-105.4552416057971,0.0
163,1940,Chihuahua,Hacienda,Allende,64.0,32.0,32.0,Ojo de Almoloya ,"Ojo de Almoloya , Allende, Chihuahua","Ojo de Almoloya, Allende, Chihuahua, México","(27.1285068, -105.2180574, 0.0)",27.1285068,-105.2180574,0.0
164,1940,Chihuahua,Ejido,Allende,34.0,12.0,22.0,La Palma ,"La Palma , Allende, Chihuahua",,,,,
165,1940,Chihuahua,Rancho,Allende,12.0,8.0,4.0,La Parra ,"La Parra , Allende, Chihuahua",,,,,
166,1940,Chihuahua,Ejido,Allende,33.0,25.0,8.0,Porreño ,"Porreño , Allende, Chihuahua",,,,,
167,1940,Chihuahua,Rancho,Allende,34.0,22.0,12.0,El Porvenir ,"El Porvenir , Allende, Chihuahua",,,,,
168,1940,Chihuahua,Rancho,Allende,23.0,13.0,10.0,El Pradillo ,"El Pradillo , Allende, Chihuahua",,,,,
169,1940,Chihuahua,Colonia Agrícola,Allende,239.0,121.0,118.0,Progreso ,"Progreso , Allende, Chihuahua","Progreso, Allende, Chihuahua, México","(27.1273631, -105.3315274, 0.0)",27.1273631,-105.3315274,0.0
170,1940,Chihuahua,Pueblo,Allende,982.0,506.0,476.0,Pueblito de Allende ,"Pueblito de Allende , Allende, Chihuahua","Pueblito de Allende, Allende, Chihuahua, México","(26.9901767, -105.3272081, 0.0)",26.9901767,-105.3272081,0.0
171,1940,Chihuahua,Hacienda,Allende,60.0,34.0,26.0,Punta de Agua Alfareña ,"Punta de Agua Alfareña , Allende, Chihuahua",,,,,
172,1940,Chihuahua,Rancho,Allende,14.0,6.0,8.0,Rancho Prieto ,"Rancho Prieto , Allende, Chihuahua",,,,,
173,1940,Chihuahua,Rancho,Allende,24.0,13.0,11.0,Reforma La ,"Reforma La , Allende, Chihuahua",,,,,
174,1940,Chihuahua,Rancho,Allende,19.0,13.0,6.0,Refugio de Baca ,"Refugio de Baca , Allende, Chihuahua",,,,,
175,1940,Chihuahua,Rancho,Allende,7.0,3.0,4.0,El Refugio de Maynez ,"El Refugio de Maynez , Allende, Chihuahua",,,,,
176,1940,Chihuahua,Hacienda,Allende,47.0,26.0,21.0,El Rosario ,"El Rosario , Allende, Chihuahua","Calle Hacienda El Rosario, Valle de Allende, Allende, Chihuahua, 33920, México","(26.9429711, -105.4000492, 0.0)",26.9429711,-105.4000492,0.0
177,1940,Chihuahua,Rancho,Allende,7.0,3.0,4.0,El Salto ,"El Salto , Allende, Chihuahua",,,,,
178,1940,Chihuahua,Hacienda,Allende,5.0,3.0,2.0,San Antonio ,"San Antonio , Allende, Chihuahua","San Antonio, Allende, Chihuahua, 33920, México","(26.9539018, -105.3569046, 0.0)",26.9539018,-105.3569046,0.0
179,1940,Chihuahua,Hacienda,Allende,184.0,102.0,82.0,San Antonio de Corralejo ,"San Antonio de Corralejo , Allende, Chihuahua",,,,,
180,1940,Chihuahua,Ejido,Allende,101.0,45.0,56.0,San Dionisio ,"San Dionisio , Allende, Chihuahua",,,,,
181,1940,Chihuahua,Rancho,Allende,4.0,3.0,1.0,San Felipe ,"San Felipe , Allende, Chihuahua",,,,,
182,1940,Chihuahua,Hacienda,Allende,314.0,170.0,144.0,San Gregorio ,"San Gregorio , Allende, Chihuahua","Calle Hacienda San Gregorio, Valle de Allende, Allende, Chihuahua, 33920, México","(26.9431994, -105.3995745, 0.0)",26.9431994,-105.3995745,0.0
183,1940,Chihuahua,Hacienda,Allende,186.0,93.0,93.0,San Ildefonso ,"San Ildefonso , Allende, Chihuahua","Calle San Ildefonso, Valle de Allende, Allende, Chihuahua, 33920, México","(26.9421748, -105.4008874, 0.0)",26.9421748,-105.4008874,0.0
184,1940,Chihuahua,Ejido,Allende,30.0,19.0,11.0,San José ,"San José , Allende, Chihuahua",,,,,
185,1940,Chihuahua,Hacienda,Allende,287.0,156.0,131.0,San Juan ,"San Juan , Allende, Chihuahua","C. San Juan, Allende, Chihuahua, México","(27.0373867, -105.314544, 0.0)",27.0373867,-105.314544,0.0
186,1940,Chihuahua,Hacienda,Allende,50.0,28.0,22.0,San Miguel ,"San Miguel , Allende, Chihuahua","Calle Hacienda San Miguel, Valle de Allende, Allende, Chihuahua, 33920, México","(26.9469234, -105.3984359, 0.0)",26.9469234,-105.3984359,0.0
187,1940,Chihuahua,Rancho,Allende,30.0,18.0,12.0,San Rafael ,"San Rafael , Allende, Chihuahua",,,,,
188,1940,Chihuahua,Hacienda,Allende,38.0,19.0,19.0,Santa Ana de Prado ,"Santa Ana de Prado , Allende, Chihuahua","Santa Ana de Prado, Allende, Chihuahua, México","(26.9744756, -105.3121733, 0.0)",26.9744756,-105.3121733,0.0
189,1940,Chihuahua,Hacienda,Allende,88.0,48.0,40.0,Santa Cruz de Neyra ,"Santa Cruz de Neyra , Allende, Chihuahua","Calle Santa Cruz De Neyra, Valle de Allende, Allende, Chihuahua, 33920, México","(26.9429555, -105.4018007, 0.0)",26.9429555,-105.4018007,0.0
190,1940,Chihuahua,Hacienda,Allende,25.0,11.0,14.0,Santa Isabel ,"Santa Isabel , Allende, Chihuahua","Santa Isabel, Allende, Chihuahua, México","(26.968527, -105.3536657, 0.0)",26.968527,-105.3536657,0.0
191,1940,Chihuahua,Rancho,Allende,0.0,0.0,0.0,Santa Rita ,"Santa Rita , Allende, Chihuahua","Santa Rita, Ramal a Moritas, Allende, Chihuahua, 33890, México","(27.015207099999998, -105.46621290805592, 0.0)",27.015207099999998,-105.46621290805592,0.0
192,1940,Chihuahua,Hacienda,Allende,1181.0,609.0,572.0,Talamantes de Abajo ,"Talamantes de Abajo , Allende, Chihuahua",,,,,
193,1940,Chihuahua,Rancho,Allende,150.0,88.0,62.0,Talamantes de Arriba ,"Talamantes de Arriba , Allende, Chihuahua",,,,,
194,1940,Chihuahua,Rancho,Allende,40.0,22.0,18.0,Los Temporales ,"Los Temporales , Allende, Chihuahua",,,,,
195,1940,Chihuahua,Ejido,Allende,112.0,59.0,53.0,Torreón de Mata ,"Torreón de Mata , Allende, Chihuahua",,,,,
196,1940,Chihuahua,Estaciones F.C,Allende,59.0,32.0,27.0,Troya ,"Troya , Allende, Chihuahua","Estacion Troya, Allende, Chihuahua, México","(27.1419718, -105.1958718, 0.0)",27.1419718,-105.1958718,0.0
197,1940,Chihuahua,Rancho,Allende,12.0,7.0,5.0,Las Virginias ,"Las Virginias , Allende, Chihuahua","Las Virginias, Allende, Chihuahua, México","(27.3555208, -105.1766844, 0.0)",27.3555208,-105.1766844,0.0
198,1940,Chihuahua,Hacienda,Allende,46.0,21.0,25.0,Zapata ,"Zapata , Allende, Chihuahua","Calle Emiliano Zapata, Valle de Allende, Allende, Chihuahua, 33920, México","(26.9363045, -105.3871706, 0.0)",26.9363045,-105.3871706,0.0
199,1940,Chihuahua,Mineral,Aquiles Serdan,7368.0,3657.0,3711.0,Aquiles Serdin  (Cab.) ,"Aquiles Serdin  (Cab.) , Aquiles Serdan, Chihuahua",,,,,
200,1940,Chihuahua,Mina,Aquiles Serdan,4.0,1.0,3.0,Aurora ,"Aurora , Aquiles Serdan, Chihuahua",,,,,
201,1940,Chihuahua,Mina,Aquiles Serdan,23.0,16.0,7.0,Central ,"Central , Aquiles Serdan, Chihuahua","Cañon Central, Aquiles Serdán, Chihuahua, México","(28.6397744, -105.8215913, 0.0)",28.6397744,-105.8215913,0.0
202,1940,Chihuahua,Mina,Aquiles Serdan,0.0,0.0,0.0,Central Juárez ,"Central Juárez , Aquiles Serdan, Chihuahua",,,,,
203,1940,Chihuahua,Mina,Aquiles Serdan,8.0,2.0,6.0,El Cristo ,"El Cristo , Aquiles Serdan, Chihuahua",,,,,
204,1940,Chihuahua,Rancho,Aquiles Serdan,29.0,13.0,16.0,Chihuahua el Viejo ,"Chihuahua el Viejo , Aquiles Serdan, Chihuahua",,,,,
205,1940,Chihuahua,Rancho,Aquiles Serdan,30.0,14.0,16.0,La Chinche ,"La Chinche , Aquiles Serdan, Chihuahua",,,,,
206,1940,Chihuahua,Mina,Aquiles Serdan,40.0,18.0,22.0,Democracia ,"Democracia , Aquiles Serdan, Chihuahua",,,,,
207,1940,Chihuahua,Rancho,Aquiles Serdan,6.0,3.0,3.0,Dinamita ,"Dinamita , Aquiles Serdan, Chihuahua",,,,,
208,1940,Chihuahua,Mina,Aquiles Serdan,22.0,9.0,13.0,Dolores ,"Dolores , Aquiles Serdan, Chihuahua","Arroyo Dolores, Aquiles Serdán, Chihuahua, México","(28.6857333, -105.8730234, 0.0)",28.6857333,-105.8730234,0.0
209,1940,Chihuahua,Mineral,Aquiles Serdan,2675.0,1350.0,1325.0,Francisco Portillo ,"Francisco Portillo , Aquiles Serdan, Chihuahua","Calle Francisco Portillo, Santa Eulalia, Aquiles Serdán, Chihuahua, México","(28.5961147, -105.8840197, 0.0)",28.5961147,-105.8840197,0.0
210,1940,Chihuahua,Mineral,Aquiles Serdan,79.0,42.0,37.0,Galdeano ,"Galdeano , Aquiles Serdan, Chihuahua","Calle Mina Galdeano, San Guillermo, Aquiles Serdán, Chihuahua, México","(28.5988869, -105.9351705, 0.0)",28.5988869,-105.9351705,0.0
211,1940,Chihuahua,Mina,Aquiles Serdan,34.0,16.0,18.0,La Iberia ,"La Iberia , Aquiles Serdan, Chihuahua",,,,,
212,1940,Chihuahua,Mineral,Aquiles Serdan,68.0,30.0,38.0,Mina Vieja ,"Mina Vieja , Aquiles Serdan, Chihuahua","Cañada Mina Vieja, Aquiles Serdán, Chihuahua, México","(28.6419471, -105.8473666, 0.0)",28.6419471,-105.8473666,0.0
213,1940,Chihuahua,Rancho,Aquiles Serdan,3.0,2.0,1.0,Ojo Cabello ,"Ojo Cabello , Aquiles Serdan, Chihuahua",,,,,
214,1940,Chihuahua,Mineral,Aquiles Serdan,672.0,340.0,332.0,San Antonio el Grande ,"San Antonio el Grande , Aquiles Serdan, Chihuahua",,,,,
215,1940,Chihuahua,Mina,Aquiles Serdan,6.0,3.0,3.0,Sun Juan ,"Sun Juan , Aquiles Serdan, Chihuahua",,,,,
216,1940,Chihuahua,Rancho,Aquiles Serdan,6.0,4.0,2.0,San Juan de las Varas ,"San Juan de las Varas , Aquiles Serdan, Chihuahua",,,,,
217,1940,Chihuahua,Colonia Agrícola,Aquiles Serdan,569.0,283.0,286.0,Santa Elena ,"Santa Elena , Aquiles Serdan, Chihuahua",,,,,
218,1940,Chihuahua,Mina,Aquiles Serdan,5.0,2.0,3.0,Santa Juliana ,"Santa Juliana , Aquiles Serdan, Chihuahua",,,,,
219,1940,Chihuahua,Mina,Aquiles Serdan,6.0,2.0,4.0,Tiro Alto ,"Tiro Alto , Aquiles Serdan, Chihuahua",,,,,
220,1940,Chihuahua,Mina,Aquiles Serdan,8.0,4.0,4.0,Velardeña ,"Velardeña , Aquiles Serdan, Chihuahua","Calle Mina Velardeña, San Guillermo, Aquiles Serdán, Chihuahua, México","(28.6006653, -105.9373252, 0.0)",28.6006653,-105.9373252,0.0
221,1940,Chihuahua,Mina,Aquiles Serdan,57.0,31.0,26.0,La Ventura ,"La Ventura , Aquiles Serdan, Chihuahua",,,,,
222,1940,Chihuahua,Rancho,Aquiles Serdan,39.0,25.0,14.0,Vergara ,"Vergara , Aquiles Serdan, Chihuahua","Cañon Vergara, Aquiles Serdán, Chihuahua, México","(28.6318164, -105.8284302, 0.0)",28.6318164,-105.8284302,0.0
223,1940,Chihuahua,Pueblo,Ascension,1104.0,531.0,573.0,) Ascensión (Cab ,") Ascensión (Cab , Ascension, Chihuahua",,,,,
224,1940,Chihuahua,Rancho,Ascension,5.0,3.0,2.0,El Aguila ,"El Aguila , Ascension, Chihuahua","El Aguila, Ascensión, Chihuahua, México","(31.5653813, -107.482034, 0.0)",31.5653813,-107.482034,0.0
225,1940,Chihuahua,Rancho,Ascension,0.0,0.0,0.0,Alamo Gacho ,"Alamo Gacho , Ascension, Chihuahua","Alamo Gacho, Ascensión, Chihuahua, México","(30.9621569, -107.1828373, 0.0)",30.9621569,-107.1828373,0.0
226,1940,Chihuahua,Rancho,Ascension,8.0,2.0,6.0,Alamos Alros ,"Alamos Alros , Ascension, Chihuahua",,,,,
227,1940,Chihuahua,Rancho,Ascension,12.0,6.0,6.0,La Bajada ,"La Bajada , Ascension, Chihuahua",,,,,
228,1940,Chihuahua,Estaciones F.C,Ascension,35.0,17.0,18.0,El Barreal ,"El Barreal , Ascension, Chihuahua","El Barreal, Ascensión, Chihuahua, México","(31.2745013, -107.1640314, 0.0)",31.2745013,-107.1640314,0.0
229,1940,Chihuahua,Rancho,Ascension,16.0,9.0,7.0,Bismark ,"Bismark , Ascension, Chihuahua","Camino a Bismark, El Milagro, Ascensión, Chihuahua, México","(31.2444527, -107.7475494, 0.0)",31.2444527,-107.7475494,0.0
230,1940,Chihuahua,Rancho,Ascension,10.0,4.0,6.0,Boca Grande ,"Boca Grande , Ascension, Chihuahua","Calle Boca Grande, Puerto Palomas, Ascensión, Chihuahua, México","(31.7780151, -107.6416022, 0.0)",31.7780151,-107.6416022,0.0
231,1940,Chihuahua,Rancho,Ascension,1.0,1.0,0.0,Buena Vista ,"Buena Vista , Ascension, Chihuahua",,,,,
232,1940,Chihuahua,Ejido,Ascension,332.0,187.0,145.0,Colonia Díaz ,"Colonia Díaz , Ascension, Chihuahua","Calle Colonia Díaz, Ascensión, Chihuahua, México","(31.1046761, -107.9965939, 0.0)",31.1046761,-107.9965939,0.0
233,1940,Chihuahua,Rancho,Ascension,0.0,0.0,0.0,Los Chinos ,"Los Chinos , Ascension, Chihuahua","Los Chinos, Ascensión, Chihuahua, México","(31.2361217, -107.6609439, 0.0)",31.2361217,-107.6609439,0.0
234,1940,Chihuahua,Rancho,Ascension,9.0,6.0,3.0,El Divisadero ,"El Divisadero , Ascension, Chihuahua","El Divisadero, Ascensión, Chihuahua, México","(31.0112898, -107.3242602, 0.0)",31.0112898,-107.3242602,0.0
235,1940,Chihuahua,Rancho,Ascension,6.0,3.0,3.0,La Espía ,"La Espía , Ascension, Chihuahua",,,,,
236,1940,Chihuahua,Mineral,Ascension,24.0,14.0,10.0,Florencia ,"Florencia , Ascension, Chihuahua",,,,,
237,1940,Chihuahua,Rancho,Ascension,6.0,5.0,1.0,El Fresnal ,"El Fresnal , Ascension, Chihuahua","El Fresnal, Ascensión, Chihuahua, México","(31.042463, -107.529346, 0.0)",31.042463,-107.529346,0.0
238,1940,Chihuahua,Estación F.C,Ascension,52.0,28.0,24.0,Guzmán ,"Guzmán , Ascension, Chihuahua","Guzman, Ascensión, Chihuahua, México","(31.223258, -107.4502925, 0.0)",31.223258,-107.4502925,0.0
239,1940,Chihuahua,Rancho,Ascension,84.0,42.0,42.0,Hidalgo ,"Hidalgo , Ascension, Chihuahua","Calle Hidalgo, Puerto Palomas, Ascensión, Chihuahua, México","(31.7779682, -107.6340515, 0.0)",31.7779682,-107.6340515,0.0
240,1940,Chihuahua,Rancho,Ascension,27.0,13.0,14.0,Huérigos ,"Huérigos , Ascension, Chihuahua",,,,,
241,1940,Chihuahua,Ranchería,Ascension,119.0,65.0,54.0,Labor de los Agraristas ,"Labor de los Agraristas , Ascension, Chihuahua",,,,,
242,1940,Chihuahua,Rancho,Ascension,1.0,1.0,0.0,Loma Colorada ,"Loma Colorada , Ascension, Chihuahua",,,,,
243,1940,Chihuahua,Rancho,Ascension,1.0,1.0,0.0,Monumento ,"Monumento , Ascension, Chihuahua","El Monumento, Ascensión, Chihuahua, México","(31.344244, -108.1380373, 0.0)",31.344244,-108.1380373,0.0
244,1940,Chihuahua,Rancho,Ascension,10.0,7.0,3.0,Ojo Federico ,"Ojo Federico , Ascension, Chihuahua",,,,,
245,1940,Chihuahua,Rancho,Ascension,4.0,3.0,1.0,Ojo de Santa María ,"Ojo de Santa María , Ascension, Chihuahua",,,,,
246,1940,Chihuahua,Pueblo,Ascension,507.0,240.0,267.0,Palomas ,"Palomas , Ascension, Chihuahua","Puerto Palomas, Ascensión, Chihuahua, México","(31.7767435, -107.6347137, 0.0)",31.7767435,-107.6347137,0.0
247,1940,Chihuahua,Rancho,Ascension,9.0,1.0,8.0,Papalotes de la Boca ,"Papalotes de la Boca , Ascension, Chihuahua",,,,,
248,1940,Chihuahua,Rancho,Ascension,5.0,3.0,2.0,Richardsón ,"Richardsón , Ascension, Chihuahua",,,,,
249,1940,Chihuahua,Estaciones F.C,Ascension,19.0,9.0,10.0,Sabinal ,"Sabinal , Ascension, Chihuahua","El Sabinal Campo Numero Uno, Ascensión, Chihuahua, México","(30.8949713, -107.4749248, 0.0)",30.8949713,-107.4749248,0.0
250,1940,Chihuahua,Mineral,Ascension,26.0,18.0,8.0,Sabinal ,"Sabinal , Ascension, Chihuahua","El Sabinal Campo Numero Uno, Ascensión, Chihuahua, México","(30.8949713, -107.4749248, 0.0)",30.8949713,-107.4749248,0.0
251,1940,Chihuahua,Rancho,Ascension,5.0,2.0,3.0,San Antonio ,"San Antonio , Ascension, Chihuahua","San Antonio, Ascensión, Chihuahua, México","(31.3428708, -107.0172588, 0.0)",31.3428708,-107.0172588,0.0
252,1940,Chihuahua,Rancho,Ascension,7.0,6.0,1.0,Santa Ana ,"Santa Ana , Ascension, Chihuahua","Santa Ana, Ascensión, Chihuahua, México","(30.9350885, -107.5705955, 0.0)",30.9350885,-107.5705955,0.0
253,1940,Chihuahua,Rancho,Ascension,2.0,1.0,1.0,Santa Rita ,"Santa Rita , Ascension, Chihuahua",,,,,
254,1940,Chihuahua,Rancho,Ascension,10.0,6.0,4.0,Santa Sofía ,"Santa Sofía , Ascension, Chihuahua","Rancho Santa Sofia, Ascensión, Chihuahua, México","(30.7957242, -107.5259682, 0.0)",30.7957242,-107.5259682,0.0
255,1940,Chihuahua,Rancho,Ascension,4.0,3.0,1.0,Las Víboras ,"Las Víboras , Ascension, Chihuahua","Cerros Las Viboras, Ascensión, Chihuahua, México","(31.388102, -107.4725517, 0.0)",31.388102,-107.4725517,0.0
256,1940,Chihuahua,Pueblo,Bachíniva,708.0,346.0,362.0,Bachíniva  (Cab.) ,"Bachíniva  (Cab.) , Bachíniva, Chihuahua",,,,,
257,1940,Chihuahua,Ejido,Bachíniva,239.0,122.0,117.0,Abrabam Gonzalez ,"Abrabam Gonzalez , Bachíniva, Chihuahua",,,,,
258,1940,Chihuahua,Ejido,Bachíniva,101.0,49.0,52.0,Agua Blanca ,"Agua Blanca , Bachíniva, Chihuahua","Agua Blanca, Bachíniva, Chihuahua, México","(28.9049393, -107.2963375, 0.0)",28.9049393,-107.2963375,0.0
259,1940,Chihuahua,Ejido,Bachíniva,138.0,72.0,66.0,Agua Fría ,"Agua Fría , Bachíniva, Chihuahua",,,,,
260,1940,Chihuahua,Rancho,Bachíniva,4.0,2.0,2.0,Altamirano ,"Altamirano , Bachíniva, Chihuahua",,,,,
261,1940,Chihuahua,Rancho,Bachíniva,27.0,15.0,12.0,Los Angeles ,"Los Angeles , Bachíniva, Chihuahua",,,,,
262,1940,Chihuahua,Rancho,Bachíniva,45.0,23.0,22.0,Buena Vista ,"Buena Vista , Bachíniva, Chihuahua",,,,,
263,1940,Chihuahua,Rancho,Bachíniva,46.0,25.0,21.0,El Carmen ,"El Carmen , Bachíniva, Chihuahua",,,,,
264,1940,Chihuahua,Rancho,Bachíniva,23.0,8.0,15.0,El Carrizalillo ,"El Carrizalillo , Bachíniva, Chihuahua",,,,,
265,1940,Chihuahua,Rancho,Bachíniva,72.0,38.0,34.0,La Casita ,"La Casita , Bachíniva, Chihuahua","Ejido La Casita, Bachíniva, Chihuahua, México","(28.9009523, -107.2814259, 0.0)",28.9009523,-107.2814259,0.0
266,1940,Chihuahua,Rancho,Bachíniva,68.0,34.0,34.0,La Ciénega ,"La Ciénega , Bachíniva, Chihuahua","La Cienega, Bachíniva, Chihuahua, México","(28.828169, -107.2266462, 0.0)",28.828169,-107.2266462,0.0
267,1940,Chihuahua,Rancho,Bachíniva,12.0,6.0,6.0,El Consuelo ,"El Consuelo , Bachíniva, Chihuahua",,,,,
268,1940,Chihuahua,Rancho,Bachíniva,44.0,25.0,19.0,La ,"La , Bachíniva, Chihuahua","Ejido La Casita, Bachíniva, Chihuahua, México","(28.9009523, -107.2814259, 0.0)",28.9009523,-107.2814259,0.0
269,1940,Chihuahua,Hacienda,Bachíniva,54.0,29.0,25.0,Las Chepas ,"Las Chepas , Bachíniva, Chihuahua","Presa Las Chepas, Bachíniva, Chihuahua, México","(28.706116700000003, -107.24643084538607, 0.0)",28.706116700000003,-107.24643084538607,0.0
270,1940,Chihuahua,Rancho,Bachíniva,30.0,13.0,17.0,Las Delicias ,"Las Delicias , Bachíniva, Chihuahua",,,,,
271,1940,Chihuahua,Colonia Agrícola,Bachíniva,163.0,73.0,90.0,Francisco I Madero ,"Francisco I Madero , Bachíniva, Chihuahua","Francisco I. Madero, Bachíniva, Chihuahua, México","(28.9151993, -107.3117532, 0.0)",28.9151993,-107.3117532,0.0
272,1940,Chihuahua,Rancho,Bachíniva,23.0,12.0,11.0,Guadalupe ,"Guadalupe , Bachíniva, Chihuahua","Arroyo Guadalupe, Bachíniva, Chihuahua, México","(28.8480359, -107.24894, 0.0)",28.8480359,-107.24894,0.0
273,1940,Chihuahua,Ejido,Bachíniva,136.0,66.0,70.0,Márquez ,"Márquez , Bachíniva, Chihuahua","Rancho de Márquez, Bachíniva, Chihuahua, México","(28.8580458, -107.3029056, 0.0)",28.8580458,-107.3029056,0.0
274,1940,Chihuahua,Rancho,Bachíniva,4.0,3.0,1.0,La Matanza ,"La Matanza , Bachíniva, Chihuahua",,,,,
275,1940,Chihuahua,Rancho,Bachíniva,19.0,9.0,10.0,El Ojito ,"El Ojito , Bachíniva, Chihuahua",,,,,
276,1940,Chihuahua,Ejido,Bachíniva,42.0,25.0,17.0,Ojos Cercados ,"Ojos Cercados , Bachíniva, Chihuahua",,,,,
277,1940,Chihuahua,Rancho,Bachíniva,8.0,5.0,3.0,Patayo ,"Patayo , Bachíniva, Chihuahua",,,,,
278,1940,Chihuahua,Rancho,Bachíniva,0.0,0.0,0.0,El Pinito ,"El Pinito , Bachíniva, Chihuahua",,,,,
279,1940,Chihuahua,Congregación,Bachíniva,680.0,345.0,335.0,El Porvenir ,"El Porvenir , Bachíniva, Chihuahua","El Porvenir, Bachíniva, Chihuahua, México","(28.8558341, -107.1271775, 0.0)",28.8558341,-107.1271775,0.0
280,1940,Chihuahua,Rancho,Bachíniva,119.0,63.0,56.0,El Refugio ,"El Refugio , Bachíniva, Chihuahua",,,,,
281,1940,Chihuahua,Ejido,Bachíniva,132.0,66.0,66.0,San Blas ,"San Blas , Bachíniva, Chihuahua","San Blas, Bachíniva, Chihuahua, México","(28.9376881, -107.3340822, 0.0)",28.9376881,-107.3340822,0.0
282,1940,Chihuahua,Rancho,Bachíniva,64.0,35.0,29.0,San Blas ,"San Blas , Bachíniva, Chihuahua","San Blas, Bachíniva, Chihuahua, México","(28.9376881, -107.3340822, 0.0)",28.9376881,-107.3340822,0.0
283,1940,Chihuahua,Rancho,Bachíniva,25.0,15.0,10.0,San Isidro ,"San Isidro , Bachíniva, Chihuahua",,,,,
284,1940,Chihuahua,Rancho,Bachíniva,14.0,7.0,7.0,San Isidro de Quintanu ,"San Isidro de Quintanu , Bachíniva, Chihuahua",,,,,
285,1940,Chihuahua,Hacienda,Bachíniva,117.0,63.0,54.0,San Jerónimo ,"San Jerónimo , Bachíniva, Chihuahua",,,,,
286,1940,Chihuahua,Rancho,Bachíniva,43.0,21.0,22.0,San Joaquín ,"San Joaquín , Bachíniva, Chihuahua","San Joaquin, Bachíniva, Chihuahua, México","(28.8636872, -107.2418337, 0.0)",28.8636872,-107.2418337,0.0
287,1940,Chihuahua,Barrio,Bachíniva,405.0,203.0,202.0,San José de Bachíniva ,"San José de Bachíniva , Bachíniva, Chihuahua",,,,,
288,1940,Chihuahua,Rancho,Bachíniva,28.0,13.0,15.0,San Juan Bautista ,"San Juan Bautista , Bachíniva, Chihuahua",,,,,
289,1940,Chihuahua,Rancho,Bachíniva,104.0,52.0,52.0,San Juan de los Ojos ,"San Juan de los Ojos , Bachíniva, Chihuahua","San Juan de los Ojos, Bachíniva, Chihuahua, México","(28.886637, -107.258093, 0.0)",28.886637,-107.258093,0.0
290,1940,Chihuahua,Congregación,Bachíniva,64.0,36.0,28.0,San Luis ,"San Luis , Bachíniva, Chihuahua",,,,,
291,1940,Chihuahua,Rancho,Bachíniva,35.0,19.0,16.0,San Miguel ,"San Miguel , Bachíniva, Chihuahua",,,,,
292,1940,Chihuahua,Rancho,Bachíniva,58.0,33.0,25.0,San Rafael ,"San Rafael , Bachíniva, Chihuahua",,,,,
293,1940,Chihuahua,Rancho,Bachíniva,67.0,35.0,32.0,San Salvador ,"San Salvador , Bachíniva, Chihuahua",,,,,
294,1940,Chihuahua,Rancho,Bachíniva,23.0,12.0,11.0,Santa Ana ,"Santa Ana , Bachíniva, Chihuahua","Carretera Santa Ana-Bachíniva, Rancho de Márquez, Bachíniva, Chihuahua, México","(28.8340056, -107.2945672, 0.0)",28.8340056,-107.2945672,0.0
295,1940,Chihuahua,Rancho,Bachíniva,6.0,1.0,5.0,Santa Rita ,"Santa Rita , Bachíniva, Chihuahua",,,,,
296,1940,Chihuahua,Rancho,Bachíniva,18.0,7.0,11.0,Santa Rosa ,"Santa Rosa , Bachíniva, Chihuahua",,,,,
297,1940,Chihuahua,Rancho,Bachíniva,45.0,23.0,22.0,La Tableta ,"La Tableta , Bachíniva, Chihuahua",,,,,
298,1940,Chihuahua,Rancho,Bachíniva,83.0,36.0,47.0,La Tinaja ,"La Tinaja , Bachíniva, Chihuahua",,,,,
299,1940,Chihuahua,Rancho,Bachíniva,117.0,57.0,60.0,Las Varas ,"Las Varas , Bachíniva, Chihuahua","Las Varas, Bachíniva, Chihuahua, México","(28.8209304, -107.2171332, 0.0)",28.8209304,-107.2171332,0.0
300,1940,Chihuahua,Rancho,Bachíniva,47.0,25.0,22.0,La Virgen ,"La Virgen , Bachíniva, Chihuahua",,,,,
301,1940,Chihuahua,Villa,Balleza,964.0,484.0,480.0,San Pablo Balleza  (Cab.) ,"San Pablo Balleza  (Cab.) , Balleza, Chihuahua",,,,,
302,1940,Chihuahua,Rancho,Balleza,8.0,4.0,4.0,Adjuntas ,"Adjuntas , Balleza, Chihuahua",,,,,
303,1940,Chihuahua,Rancho,Balleza,107.0,51.0,56.0,Agostadero de Aguirre ,"Agostadero de Aguirre , Balleza, Chihuahua",,,,,
304,1940,Chihuahua,Ranchería,Balleza,8.0,3.0,5.0,Agua Caliente ,"Agua Caliente , Balleza, Chihuahua","Agua Caliente, Balleza, Chihuahua, México","(26.7142861, -106.243132, 0.0)",26.7142861,-106.243132,0.0
305,1940,Chihuahua,Rancho,Balleza,58.0,30.0,28.0,Agua Caliente de San Esteban ,"Agua Caliente de San Esteban , Balleza, Chihuahua",,,,,
